Sp,Latitude,Longitude,Month,Year,YearRescale,Sex,Wing_Length,FocalMonthLateLarval
Melanargia galathea,51.880207,-1.946017,7,1902,1.02,female,27.01,May
Melanargia galathea,51.219673,0.73193,7,1902,1.02,female,25.064,May
Melanargia galathea,51.219673,0.73193,8,1902,1.02,female,25.72,May
Aglais io,52.333008,-1.58599,9,1902,1.02,undetermined,26.921,June
Aglais io,52.892868,-4.021067,9,1902,1.02,undetermined,28.935,June
Aglais io,52.892868,-4.021067,9,1902,1.02,undetermined,25.466,June
Argynnis paphia,50.761012,-3.810213,8,1902,1.02,female,33.352,June
Argynnis paphia,51.067775,-1.28873,7,1902,1.02,female,33.525,June
Aglais urticae,51.808155,-1.287024,8,1902,1.02,undetermined,24.797,May
Aglais urticae,51.808155,-1.287024,8,1902,1.02,undetermined,23.393,May
Lasiommata megera,50.761012,-3.810213,8,1902,1.02,male,22.312,June
Limenitis camilla,51.067775,-1.28873,7,1902,1.02,undetermined,29.093,May
Limenitis camilla,51.067775,-1.28873,7,1902,1.02,undetermined,29.015,May
Limenitis camilla,51.067775,-1.28873,7,1902,1.02,undetermined,29.408,May
Pyronia tithonus,50.406361,-4.827447,8,1903,1.03,female,19.83,June
Pyronia tithonus,50.406361,-4.827447,8,1903,1.03,male,18.044,June
Pyronia tithonus,50.406361,-4.827447,8,1903,1.03,male,17.276,June
Pyronia tithonus,50.406361,-4.827447,8,1903,1.03,male,18.183,June
Pyronia tithonus,50.406361,-4.827447,8,1903,1.03,female,19.954,June
Pyronia tithonus,51.067775,-1.28873,8,1903,1.03,male,17.081,June
Pyronia tithonus,51.067775,-1.28873,8,1903,1.03,female,19.21,June
Pyronia tithonus,51.067775,-1.28873,8,1903,1.03,male,18.363,June
Coenonympha tullia,53.844339,-2.611607,7,1903,1.03,undetermined,19.619,April
Coenonympha tullia,53.844339,-2.611607,7,1903,1.03,undetermined,18.618,April
Aglais io,50.406361,-4.827447,8,1903,1.03,undetermined,30.503,June
Aglais io,50.406361,-4.827447,9,1903,1.03,undetermined,30.024,June
Aglais io,50.406361,-4.827447,8,1903,1.03,undetermined,28.996,June
Aglais urticae,56.522203,-4.055986,7,1903,1.03,undetermined,23.656,May
Aglais urticae,56.522203,-4.055986,7,1903,1.03,undetermined,23.241,May
Aglais urticae,56.522203,-4.055986,7,1903,1.03,undetermined,22.257,May
Aglais urticae,56.522203,-4.055986,7,1903,1.03,undetermined,23.269,May
Lasiommata megera,50.406361,-4.827447,8,1903,1.03,male,21.25,June
Coenonympha tullia,54.649208,-3.225041,7,1904,1.04,undetermined,18.19,April
Coenonympha tullia,54.649208,-3.225041,7,1904,1.04,undetermined,18.976,April
Coenonympha tullia,54.649208,-3.225041,7,1904,1.04,undetermined,18.182,April
Coenonympha tullia,54.649208,-3.225041,7,1904,1.04,undetermined,17.753,April
Coenonympha tullia,54.649208,-3.225041,7,1904,1.04,undetermined,18.195,April
Coenonympha tullia,54.649208,-3.225041,7,1904,1.04,undetermined,18.16,April
Coenonympha tullia,54.649208,-3.225041,7,1904,1.04,undetermined,18.647,April
Coenonympha tullia,54.649208,-3.225041,7,1904,1.04,undetermined,18.537,April
Maniola jurtina,51.2695,-0.373578,8,1904,1.04,male,21.307,April
Maniola jurtina,51.219673,0.73193,8,1904,1.04,female,22.919,April
Maniola jurtina,54.649208,-3.225041,7,1904,1.04,male,22.503,April
Maniola jurtina,54.649208,-3.225041,7,1904,1.04,female,24.887,April
Maniola jurtina,54.649208,-3.225041,7,1904,1.04,female,24.369,April
Maniola jurtina,54.649208,-3.225041,7,1904,1.04,male,22.042,April
Argynnis paphia,50.761012,-3.810213,8,1904,1.04,female,32.45,June
Aglais urticae,54.383331,-0.831608,8,1904,1.04,undetermined,23.485,May
Melanargia galathea,51.827553,-2.119611,7,1905,1.05,male,23.203,May
Melanargia galathea,51.827553,-2.119611,7,1905,1.05,male,23.54,May
Melanargia galathea,51.827553,-2.119611,7,1905,1.05,female,25.598,May
Melanargia galathea,51.827553,-2.119611,7,1905,1.05,female,24.276,May
Melanargia galathea,51.827553,-2.119611,7,1905,1.05,female,26.679,May
Melanargia galathea,51.827553,-2.119611,7,1905,1.05,male,21.889,May
Melanargia galathea,51.827553,-2.119611,7,1905,1.05,female,27.162,May
Melanargia galathea,51.827553,-2.119611,7,1905,1.05,female,26.425,May
Melanargia galathea,51.827553,-2.119611,7,1905,1.05,female,25.553,May
Melanargia galathea,51.827553,-2.119611,7,1905,1.05,female,27.505,May
Pararge aegeria,50.406361,-4.827447,8,1905,1.05,undetermined,22.023,June
Pararge aegeria,50.406361,-4.827447,8,1905,1.05,undetermined,21.388,June
Lasiommata megera,50.406361,-4.827447,8,1905,1.05,male,22.786,June
Speyeria aglaja,57.247803,-4.314882,8,1906,1.06,undetermined,30.281,May
Speyeria aglaja,51.827269,-0.790141,7,1906,1.06,undetermined,27.363,May
Pyronia tithonus,51.808155,-1.287024,7,1906,1.06,male,17.888,June
Coenonympha tullia,56.522203,-4.055986,8,1906,1.06,undetermined,19.819,April
Coenonympha tullia,56.522203,-4.055986,8,1906,1.06,undetermined,19.939,April
Coenonympha tullia,56.522203,-4.055986,8,1906,1.06,undetermined,18.134,April
Argynnis paphia,52.104172,-2.747236,7,1906,1.06,male,30.618,June
Argynnis paphia,51.067775,-1.28873,7,1906,1.06,female,33.466,June
Argynnis paphia,51.067775,-1.28873,7,1906,1.06,female,34.178,June
Speyeria aglaja,51.2695,-0.373578,7,1907,1.07,undetermined,26.881,May
Pyronia tithonus,51.2695,-0.373578,7,1907,1.07,male,19.051,June
Maniola jurtina,51.2695,-0.373578,7,1907,1.07,male,23.323,April
Maniola jurtina,51.2695,-0.373578,7,1907,1.07,female,23.754,April
Pararge aegeria,51.2695,-0.373578,8,1907,1.07,undetermined,20.632,June
Polygonia c-album,52.104172,-2.747236,7,1908,1.08,undetermined,22.665,June
Polygonia c-album,51.829391,-0.218673,7,1908,1.08,undetermined,24.491,June
Pyronia tithonus,51.067775,-1.28873,7,1908,1.08,male,17.268,June
Pyronia tithonus,51.067775,-1.28873,7,1908,1.08,male,18.368,June
Coenonympha tullia,53.254834,-2.582571,6,1908,1.08,undetermined,18.281,April
Coenonympha tullia,53.254834,-2.582571,6,1908,1.08,undetermined,18.863,April
Coenonympha tullia,53.254834,-2.582571,6,1908,1.08,undetermined,19.129,April
Maniola jurtina,51.2695,-0.373578,8,1908,1.08,female,24.571,April
Maniola jurtina,55.199301,-3.472694,8,1908,1.08,female,23.414,April
Maniola jurtina,55.199301,-3.472694,8,1908,1.08,female,24.034,April
Aglais io,52.104172,-2.747236,8,1908,1.08,undetermined,25.968,June
Aglais io,52.104172,-2.747236,8,1908,1.08,undetermined,29.712,June
Speyeria aglaja,51.2695,-0.373578,9,1909,1.09,undetermined,27.017,May
Pyronia tithonus,52.104172,-2.747236,8,1909,1.09,male,18.195,June
Coenonympha tullia,52.641894,-2.714807,6,1909,1.09,undetermined,18.094,April
Coenonympha tullia,52.641894,-2.714807,6,1909,1.09,undetermined,18.01,April
Coenonympha tullia,52.641894,-2.714807,6,1909,1.09,undetermined,19.217,April
Coenonympha tullia,52.641894,-2.714807,6,1909,1.09,undetermined,19.174,April
Coenonympha tullia,52.641894,-2.714807,6,1909,1.09,undetermined,18.498,April
Coenonympha tullia,52.641894,-2.714807,6,1909,1.09,undetermined,18.915,April
Coenonympha tullia,52.641894,-2.714807,6,1909,1.09,undetermined,18.325,April
Maniola jurtina,57.247803,-4.314882,8,1909,1.09,male,22.325,April
Aglais io,51.808155,-1.287024,11,1909,1.09,undetermined,28.167,June
Aglais io,51.808155,-1.287024,11,1909,1.09,undetermined,28.024,June
Argynnis paphia,51.2695,-0.373578,7,1909,1.09,female,33.144,June
Argynnis paphia,51.2695,-0.373578,7,1909,1.09,female,33.398,June
Argynnis paphia,51.2695,-0.373578,7,1909,1.09,male,30.999,June
Argynnis paphia,51.2695,-0.373578,7,1909,1.09,male,32.556,June
Pararge aegeria,50.576067,-1.28074,8,1909,1.09,undetermined,21.64,June
Pararge aegeria,50.576067,-1.28074,8,1909,1.09,undetermined,21.148,June
Pararge aegeria,50.576067,-1.28074,8,1909,1.09,undetermined,21.629,June
Limenitis camilla,51.2695,-0.373578,7,1909,1.09,undetermined,25.863,May
Limenitis camilla,51.2695,-0.373578,7,1909,1.09,undetermined,26.678,May
Limenitis camilla,51.2695,-0.373578,7,1909,1.09,undetermined,26.93,May
Limenitis camilla,51.2695,-0.373578,7,1909,1.09,undetermined,29.593,May
Polygonia c-album,52.104172,-2.747236,7,1910,1.1,undetermined,24.205,June
Speyeria aglaja,51.2695,-0.373578,7,1910,1.1,undetermined,27.276,May
Speyeria aglaja,56.522203,-4.055986,7,1910,1.1,undetermined,28.105,May
Pyronia tithonus,50.406361,-4.827447,7,1910,1.1,male,16.556,June
Pyronia tithonus,50.406361,-4.827447,7,1910,1.1,male,16.839,June
Pyronia tithonus,50.406361,-4.827447,7,1910,1.1,male,17.529,June
Pyronia tithonus,50.406361,-4.827447,7,1910,1.1,male,17.168,June
Pyronia tithonus,50.406361,-4.827447,7,1910,1.1,male,16.912,June
Pyronia tithonus,50.406361,-4.827447,7,1910,1.1,male,17.924,June
Pyronia tithonus,50.406361,-4.827447,7,1910,1.1,male,17.392,June
Melanargia galathea,50.406361,-4.827447,7,1910,1.1,male,22.635,May
Melanargia galathea,50.406361,-4.827447,7,1910,1.1,female,25.174,May
Maniola jurtina,51.2695,-0.373578,7,1910,1.1,female,24.33,April
Aglais io,50.406361,-4.827447,9,1910,1.1,undetermined,28.071,June
Aglais io,52.104172,-2.747236,8,1910,1.1,undetermined,27.345,June
Aglais io,52.104172,-2.747236,8,1910,1.1,undetermined,26.865,June
Aglais io,52.104172,-2.747236,8,1910,1.1,undetermined,29.46,June
Aglais io,51.808155,-1.287024,8,1910,1.1,undetermined,26.166,June
Argynnis paphia,50.406361,-4.827447,7,1910,1.1,male,33.307,June
Pararge aegeria,50.576067,-1.28074,8,1910,1.1,undetermined,21.638,June
Lasiommata megera,50.406361,-4.827447,9,1910,1.1,female,22.968,June
Lasiommata megera,50.576067,-1.28074,8,1910,1.1,male,22.407,June
Lasiommata megera,50.576067,-1.28074,8,1910,1.1,female,23.081,June
Lasiommata megera,50.576067,-1.28074,8,1910,1.1,female,23.157,June
Polygonia c-album,52.104172,-2.747236,7,1911,1.11,undetermined,24.892,June
Polygonia c-album,51.829391,-0.218673,7,1911,1.11,undetermined,24.975,June
Coenonympha tullia,57.240712,-2.633684,7,1911,1.11,undetermined,18.207,April
Maniola jurtina,51.827269,-0.790141,6,1911,1.11,male,21.823,April
Maniola jurtina,51.827269,-0.790141,6,1911,1.11,male,21.101,April
Maniola jurtina,51.219673,0.73193,6,1911,1.11,male,21.383,April
Argynnis paphia,51.2695,-0.373578,7,1911,1.11,male,33.536,June
Argynnis paphia,51.2695,-0.373578,7,1911,1.11,male,32.071,June
Argynnis paphia,51.2695,-0.373578,7,1911,1.11,male,31.84,June
Argynnis paphia,51.2695,-0.373578,7,1911,1.11,male,32.255,June
Argynnis paphia,51.2695,-0.373578,7,1911,1.11,male,33.315,June
Aglais urticae,56.228495,-3.127621,8,1911,1.11,undetermined,20.674,May
Polygonia c-album,51.829391,-0.218673,7,1912,1.12,undetermined,25.972,June
Polygonia c-album,52.104172,-2.747236,7,1912,1.12,undetermined,24.943,June
Pyronia tithonus,51.2695,-0.373578,7,1912,1.12,male,16.648,June
Coenonympha tullia,53.100734,-3.382433,7,1912,1.12,undetermined,17.904,April
Coenonympha tullia,53.100734,-3.382433,7,1912,1.12,undetermined,18.88,April
Coenonympha tullia,53.100734,-3.382433,7,1912,1.12,undetermined,19.577,April
Maniola jurtina,56.009929,-2.541296,8,1912,1.12,female,26.248,April
Argynnis paphia,51.2695,-0.373578,7,1912,1.12,female,34.085,June
Aglais urticae,56.009929,-2.541296,8,1912,1.12,undetermined,23.935,May
Pararge aegeria,50.761012,-3.810213,8,1912,1.12,undetermined,20.93,June
Melanargia galathea,51.808155,-1.287024,7,1913,1.13,male,23.55,May
Melanargia galathea,51.808155,-1.287024,7,1913,1.13,female,23.978,May
Maniola jurtina,54.383331,-0.831608,8,1913,1.13,female,25.207,April
Maniola jurtina,54.383331,-0.831608,8,1913,1.13,female,24.918,April
Argynnis paphia,52.104172,-2.747236,7,1913,1.13,male,32.684,June
Limenitis camilla,51.2695,-0.373578,6,1913,1.13,undetermined,24.093,May
Limenitis camilla,51.2695,-0.373578,6,1913,1.13,undetermined,28.594,May
Limenitis camilla,51.2695,-0.373578,6,1913,1.13,undetermined,27.88,May
Limenitis camilla,51.2695,-0.373578,6,1913,1.13,undetermined,27.308,May
Limenitis camilla,51.067775,-1.28873,6,1913,1.13,undetermined,25.041,May
Polygonia c-album,51.829391,-0.218673,7,1914,1.14,undetermined,21.856,June
Polygonia c-album,51.829391,-0.218673,7,1914,1.14,undetermined,24.632,June
Pyronia tithonus,51.2695,-0.373578,7,1914,1.14,male,17.244,June
Pyronia tithonus,51.2695,-0.373578,7,1914,1.14,male,17.071,June
Melanargia galathea,50.664945,-2.338924,7,1914,1.14,female,24.42,May
Melanargia galathea,50.664945,-2.338924,7,1914,1.14,female,24.167,May
Pyronia tithonus,51.067775,-1.28873,7,1915,1.15,male,17.368,June
Pyronia tithonus,51.067775,-1.28873,7,1915,1.15,male,16.698,June
Aglais io,52.23904,-2.16356,4,1915,1.15,undetermined,25.778,June
Aglais io,52.23904,-2.16356,4,1915,1.15,undetermined,27.866,June
Lasiommata megera,50.664945,-2.338924,8,1915,1.15,male,22.223,June
Lasiommata megera,50.664945,-2.338924,8,1915,1.15,female,23.703,June
Speyeria aglaja,51.219673,0.73193,8,1916,1.16,undetermined,28.794,May
Speyeria aglaja,51.219673,0.73193,8,1916,1.16,undetermined,29.899,May
Melanargia galathea,50.664945,-2.338924,12,1916,1.16,female,25.122,May
Aglais io,51.808155,-1.287024,10,1916,1.16,undetermined,27.481,June
Argynnis paphia,51.067775,-1.28873,7,1916,1.16,male,31.055,June
Argynnis paphia,51.067775,-1.28873,7,1916,1.16,female,32.602,June
Lasiommata megera,51.513961,-1.206343,8,1916,1.16,male,21.559,June
Lasiommata megera,51.513961,-1.206343,8,1916,1.16,female,23.279,June
Speyeria aglaja,51.827269,-0.790141,7,1917,1.17,undetermined,27.569,May
Speyeria aglaja,50.840232,0.279193,7,1917,1.17,undetermined,26.711,May
Speyeria aglaja,51.219673,0.73193,8,1917,1.17,undetermined,26.994,May
Pyronia tithonus,50.761012,-3.810213,8,1917,1.17,male,17.615,June
Pyronia tithonus,50.761012,-3.810213,8,1917,1.17,male,18.081,June
Pyronia tithonus,50.761012,-3.810213,8,1917,1.17,male,16.352,June
Pyronia tithonus,50.761012,-3.810213,8,1917,1.17,male,17.648,June
Maniola jurtina,52.338685,0.13237,6,1917,1.17,male,23.063,April
Maniola jurtina,52.823455,-2.043632,7,1917,1.17,female,26.622,April
Maniola jurtina,52.823455,-2.043632,6,1917,1.17,male,20.957,April
Maniola jurtina,52.823455,-2.043632,7,1917,1.17,male,21.744,April
Maniola jurtina,52.823455,-2.043632,7,1917,1.17,male,22.503,April
Maniola jurtina,52.823455,-2.043632,7,1917,1.17,male,22.949,April
Maniola jurtina,52.823455,-2.043632,7,1917,1.17,male,22.957,April
Maniola jurtina,52.823455,-2.043632,7,1917,1.17,female,22.712,April
Maniola jurtina,52.823455,-2.043632,7,1917,1.17,female,25.058,April
Maniola jurtina,52.823455,-2.043632,7,1917,1.17,female,24.62,April
Maniola jurtina,52.823455,-2.043632,7,1917,1.17,female,24.051,April
Maniola jurtina,52.823455,-2.043632,7,1917,1.17,female,25.275,April
Aglais io,52.823455,-2.043632,8,1917,1.17,undetermined,29.274,June
Aglais io,51.827553,-2.119611,9,1917,1.17,undetermined,31.051,June
Aglais io,52.823455,-2.043632,8,1917,1.17,undetermined,26.831,June
Aglais io,52.823455,-2.043632,8,1917,1.17,undetermined,28.189,June
Aglais io,52.823455,-2.043632,8,1917,1.17,undetermined,27.563,June
Aglais io,52.823455,-2.043632,8,1917,1.17,undetermined,28.929,June
Aglais io,52.823455,-2.043632,8,1917,1.17,undetermined,25.716,June
Aglais io,52.823455,-2.043632,8,1917,1.17,undetermined,29.843,June
Aglais io,52.823455,-2.043632,8,1917,1.17,undetermined,26.31,June
Aglais urticae,51.829391,-0.218673,8,1917,1.17,undetermined,24.391,May
Aglais urticae,51.829391,-0.218673,8,1917,1.17,undetermined,22.588,May
Pararge aegeria,50.664945,-2.338924,8,1917,1.17,undetermined,20.07,June
Lasiommata megera,51.827553,-2.119611,9,1917,1.17,male,21.888,June
Lasiommata megera,51.827553,-2.119611,9,1917,1.17,female,21.505,June
Lasiommata megera,51.827553,-2.119611,9,1917,1.17,female,22.651,June
Lasiommata megera,50.664945,-2.338924,8,1917,1.17,male,21.442,June
Lasiommata megera,50.664945,-2.338924,8,1917,1.17,female,22.308,June
Lasiommata megera,50.664945,-2.338924,8,1917,1.17,female,22.677,June
Limenitis camilla,51.067775,-1.28873,7,1917,1.17,undetermined,29.306,May
Limenitis camilla,51.067775,-1.28873,6,1917,1.17,undetermined,27.114,May
Polygonia c-album,52.823455,-2.043632,8,1918,1.18,undetermined,24.209,June
Speyeria aglaja,51.827269,-0.790141,7,1918,1.18,undetermined,29.995,May
Pyronia tithonus,51.513961,-1.206343,8,1918,1.18,female,19.346,June
Coenonympha tullia,52.641894,-2.714807,6,1918,1.18,undetermined,17.884,April
Coenonympha tullia,52.641894,-2.714807,6,1918,1.18,undetermined,18.378,April
Coenonympha tullia,52.641894,-2.714807,6,1918,1.18,undetermined,18.946,April
Coenonympha tullia,52.641894,-2.714807,6,1918,1.18,undetermined,18.839,April
Coenonympha tullia,52.641894,-2.714807,6,1918,1.18,undetermined,18.781,April
Coenonympha tullia,52.641894,-2.714807,6,1918,1.18,undetermined,19.074,April
Coenonympha tullia,52.641894,-2.714807,6,1918,1.18,undetermined,19.144,April
Coenonympha tullia,52.641894,-2.714807,6,1918,1.18,undetermined,19.334,April
Coenonympha tullia,52.641894,-2.714807,6,1918,1.18,undetermined,19.279,April
Coenonympha tullia,54.649208,-3.225041,6,1918,1.18,undetermined,18.624,April
Coenonympha tullia,54.649208,-3.225041,6,1918,1.18,undetermined,19.258,April
Coenonympha tullia,54.649208,-3.225041,6,1918,1.18,undetermined,18.179,April
Coenonympha tullia,54.649208,-3.225041,6,1918,1.18,undetermined,17.815,April
Coenonympha tullia,54.649208,-3.225041,6,1918,1.18,undetermined,19.493,April
Coenonympha tullia,54.649208,-3.225041,6,1918,1.18,undetermined,18.807,April
Melanargia galathea,51.827553,-2.119611,6,1918,1.18,female,21.801,May
Melanargia galathea,51.827553,-2.119611,7,1918,1.18,male,20.768,May
Melanargia galathea,51.827553,-2.119611,7,1918,1.18,female,26.637,May
Melanargia galathea,51.827553,-2.119611,7,1918,1.18,female,26.323,May
Melanargia galathea,51.827553,-2.119611,7,1918,1.18,female,28.667,May
Lasiommata megera,51.513961,-1.206343,8,1918,1.18,female,21.747,June
Lasiommata megera,51.513961,-1.206343,8,1918,1.18,female,22.807,June
Lasiommata megera,51.513961,-1.206343,8,1918,1.18,female,23.126,June
Limenitis camilla,51.067775,-1.28873,6,1918,1.18,undetermined,27.159,May
Limenitis camilla,51.067775,-1.28873,6,1918,1.18,undetermined,31.014,May
Speyeria aglaja,51.808155,-1.287024,8,1919,1.19,undetermined,27.385,May
Speyeria aglaja,51.808155,-1.287024,8,1919,1.19,undetermined,27.794,May
Speyeria aglaja,54.649208,-3.225041,7,1919,1.19,undetermined,26.764,May
Pyronia tithonus,50.761012,-3.810213,7,1919,1.19,male,17.721,June
Pyronia tithonus,50.761012,-3.810213,7,1919,1.19,female,18.873,June
Pyronia tithonus,50.761012,-3.810213,7,1919,1.19,male,17.784,June
Pyronia tithonus,50.761012,-3.810213,7,1919,1.19,female,18.488,June
Pyronia tithonus,50.761012,-3.810213,7,1919,1.19,male,18.087,June
Pyronia tithonus,50.761012,-3.810213,7,1919,1.19,male,17.79,June
Pyronia tithonus,50.761012,-3.810213,7,1919,1.19,female,19.318,June
Pyronia tithonus,50.761012,-3.810213,7,1919,1.19,female,20.347,June
Pyronia tithonus,50.761012,-3.810213,7,1919,1.19,female,20.192,June
Pyronia tithonus,50.761012,-3.810213,7,1919,1.19,female,18.844,June
Aglais io,50.761012,-3.810213,8,1919,1.19,undetermined,28.067,June
Aglais io,50.761012,-3.810213,9,1919,1.19,undetermined,26.864,June
Aglais io,50.761012,-3.810213,9,1919,1.19,undetermined,26.884,June
Aglais io,50.576067,-1.28074,4,1919,1.19,undetermined,27.981,June
Aglais io,50.761012,-3.810213,9,1919,1.19,undetermined,25.6,June
Aglais io,50.761012,-3.810213,9,1919,1.19,undetermined,25.033,June
Aglais io,50.761012,-3.810213,9,1919,1.19,undetermined,29.072,June
Aglais io,50.761012,-3.810213,9,1919,1.19,undetermined,29.224,June
Argynnis paphia,50.761012,-3.810213,8,1919,1.19,female,36.875,June
Argynnis paphia,51.827553,-2.119611,7,1919,1.19,male,32.564,June
Argynnis paphia,51.827553,-2.119611,7,1919,1.19,male,30.407,June
Argynnis paphia,51.827553,-2.119611,7,1919,1.19,female,33.524,June
Pararge aegeria,50.761012,-3.810213,8,1919,1.19,undetermined,21.436,June
Pararge aegeria,50.761012,-3.810213,8,1919,1.19,undetermined,21.344,June
Pararge aegeria,50.761012,-3.810213,7,1919,1.19,undetermined,21.411,June
Pararge aegeria,50.761012,-3.810213,8,1919,1.19,undetermined,22.748,June
Pararge aegeria,50.761012,-3.810213,7,1919,1.19,undetermined,21.38,June
Pararge aegeria,50.761012,-3.810213,8,1919,1.19,undetermined,21.266,June
Lasiommata megera,50.761012,-3.810213,8,1919,1.19,female,23.485,June
Lasiommata megera,50.761012,-3.810213,8,1919,1.19,female,22.487,June
Lasiommata megera,50.761012,-3.810213,8,1919,1.19,female,22.886,June
Lasiommata megera,52.338685,0.13237,8,1919,1.19,male,22.022,June
Limenitis camilla,51.067775,-1.28873,6,1919,1.19,undetermined,26.193,May
Limenitis camilla,51.827553,-2.119611,6,1919,1.19,undetermined,26.26,May
Limenitis camilla,51.513961,-1.206343,7,1919,1.19,undetermined,26.925,May
Limenitis camilla,51.067775,-1.28873,7,1919,1.19,undetermined,28.524,May
Speyeria aglaja,54.649208,-3.225041,7,1920,1.2,undetermined,28.126,May
Melanargia galathea,50.836456,-0.534602,6,1920,1.2,male,23.301,May
Maniola jurtina,51.808155,-1.287024,9,1920,1.2,female,22.97,April
Maniola jurtina,51.827269,-0.790141,7,1920,1.2,female,25.414,April
Maniola jurtina,51.099254,-2.938838,8,1920,1.2,female,23.558,April
Aglais io,51.808155,-1.287024,8,1920,1.2,undetermined,26.983,June
Argynnis paphia,51.067775,-1.28873,7,1920,1.2,female,33.721,June
Argynnis paphia,51.067775,-1.28873,8,1920,1.2,female,32.938,June
Limenitis camilla,51.067775,-1.28873,6,1920,1.2,undetermined,28.022,May
Coenonympha tullia,54.649208,-3.225041,7,1921,1.21,undetermined,18.029,April
Coenonympha tullia,54.649208,-3.225041,7,1921,1.21,undetermined,17.699,April
Coenonympha tullia,54.649208,-3.225041,7,1921,1.21,undetermined,18.166,April
Coenonympha tullia,54.649208,-3.225041,7,1921,1.21,undetermined,17.437,April
Coenonympha tullia,54.649208,-3.225041,7,1921,1.21,undetermined,18.491,April
Aglais urticae,56.228495,-3.127621,8,1921,1.21,undetermined,23.5,May
Lasiommata megera,51.513961,-1.206343,9,1921,1.21,female,23.913,June
Lasiommata megera,51.525765,-3.766767,9,1921,1.21,male,20.871,June
Polygonia c-album,51.808155,-1.287024,7,1922,1.22,undetermined,26.375,June
Speyeria aglaja,50.840232,0.279193,6,1922,1.22,undetermined,26.941,May
Coenonympha tullia,56.308939,-5.164915,8,1922,1.22,undetermined,17.533,April
Melanargia galathea,51.808155,-1.287024,7,1922,1.22,male,25.474,May
Melanargia galathea,51.808155,-1.287024,7,1922,1.22,male,23.369,May
Melanargia galathea,51.808155,-1.287024,7,1922,1.22,male,24.716,May
Melanargia galathea,51.808155,-1.287024,7,1922,1.22,male,22.863,May
Melanargia galathea,51.808155,-1.287024,7,1922,1.22,male,23.652,May
Melanargia galathea,51.808155,-1.287024,7,1922,1.22,female,25.478,May
Pararge aegeria,51.513961,-1.206343,7,1922,1.22,undetermined,22.154,June
Limenitis camilla,51.808155,-1.287024,7,1922,1.22,undetermined,28.595,May
Limenitis camilla,51.808155,-1.287024,7,1922,1.22,undetermined,29.752,May
Pyronia tithonus,50.840232,0.279193,8,1923,1.23,male,18.902,June
Pyronia tithonus,51.548796,-0.273039,7,1923,1.23,female,20.291,June
Aglais urticae,52.338685,0.13237,7,1923,1.23,undetermined,24.049,May
Aglais urticae,52.338685,0.13237,7,1923,1.23,undetermined,26.717,May
Limenitis camilla,51.067775,-1.28873,6,1923,1.23,undetermined,27.634,May
Limenitis camilla,51.067775,-1.28873,6,1923,1.23,undetermined,27.803,May
Argynnis paphia,50.761012,-3.810213,8,1924,1.24,male,32.995,June
Polygonia c-album,51.513961,-1.206343,7,1925,1.25,undetermined,21.174,June
Speyeria aglaja,51.2695,-0.373578,7,1925,1.25,undetermined,29.853,May
Speyeria aglaja,51.2695,-0.373578,7,1925,1.25,undetermined,27.833,May
Speyeria aglaja,51.2695,-0.373578,7,1925,1.25,undetermined,26.52,May
Limenitis camilla,51.067775,-1.28873,7,1925,1.25,undetermined,26.77,May
Melanargia galathea,51.548796,-0.273039,7,1926,1.26,female,22.682,May
Aglais io,51.099254,-2.938838,9,1926,1.26,undetermined,29.539,June
Aglais urticae,51.099254,-2.938838,8,1926,1.26,undetermined,25.017,May
Aglais urticae,51.099254,-2.938838,8,1926,1.26,undetermined,24.711,May
Maniola jurtina,51.099254,-2.938838,7,1927,1.27,male,23.183,April
Aglais io,51.099254,-2.938838,8,1927,1.27,undetermined,29.791,June
Argynnis paphia,51.067775,-1.28873,7,1927,1.27,female,36.115,June
Lasiommata megera,50.761012,-3.810213,8,1927,1.27,male,20.812,June
Speyeria aglaja,51.548796,-0.273039,7,1928,1.28,undetermined,30.762,May
Pyronia tithonus,51.525765,-3.766767,8,1928,1.28,female,18.554,June
Coenonympha tullia,56.522203,-4.055986,6,1928,1.28,undetermined,18.208,April
Limenitis camilla,50.840232,0.279193,6,1928,1.28,undetermined,29.213,May
Pyronia tithonus,50.761012,-3.810213,8,1929,1.29,female,20.692,June
Pyronia tithonus,50.761012,-3.810213,8,1929,1.29,male,18.591,June
Maniola jurtina,50.761012,-3.810213,8,1929,1.29,female,25.3,April
Maniola jurtina,50.761012,-3.810213,8,1929,1.29,female,24.801,April
Aglais io,50.761012,-3.810213,8,1929,1.29,undetermined,28.344,June
Argynnis paphia,50.761012,-3.810213,8,1929,1.29,male,31.563,June
Limenitis camilla,51.067775,-1.28873,6,1930,1.3,undetermined,26.85,May
Limenitis camilla,51.219673,0.73193,7,1930,1.3,undetermined,31.617,May
Limenitis camilla,51.219673,0.73193,7,1930,1.3,undetermined,30.001,May
Polygonia c-album,51.827269,-0.790141,8,1931,1.31,undetermined,21.346,June
Pyronia tithonus,51.067775,-1.28873,7,1931,1.31,male,18.838,June
Pyronia tithonus,51.067775,-1.28873,7,1931,1.31,female,20.675,June
Pyronia tithonus,51.067775,-1.28873,7,1931,1.31,female,20.559,June
Argynnis paphia,51.067775,-1.28873,8,1931,1.31,female,34.121,June
Aglais urticae,52.671298,0.953194,8,1931,1.31,undetermined,25.505,May
Melanargia galathea,50.761012,-3.810213,6,1932,1.32,male,23.137,May
Lasiommata megera,51.2695,-0.373578,8,1932,1.32,female,22.306,June
