Individual,Taxon name,Location,LocationType,Month,Year,Sex,Wing_Length,Forewing_Area,Abdomen_Width,Abdomen_Length
19,Melanargia galathea,Gloucestershire,UA,7,1918,female,28.667,294.283,2.6,8.381
77,Pararge aegeria,Northamptonshire,VC,5,1918,NA,22.663,189.601,1.862,8.158
57,Lasiommata megera,Berkshire,VC,8,1918,female,21.747,202.222,2.499,7.376
58,Lasiommata megera,Berkshire,VC,8,1918,female,22.807,207.849,2.838,7.909
59,Lasiommata megera,Berkshire,VC,8,1918,female,23.126,212.058,3.007,7.472
17,Limenitis camilla,Hampshire,UA,6,1918,NA,27.159,275.033,2.618,8.98
19,Limenitis camilla,Hampshire,UA,6,1918,NA,31.014,350.082,2.513,8.682
36,Polygonia c-album,Oxfordshire,VC,9,1919,NA,24.236,222.637,2.839,8.273
21,Speyeria aglaja,Oxfordshire,VC,8,1919,NA,27.385,302.38,3.345,10.607
22,Speyeria aglaja,Oxfordshire,VC,8,1919,NA,27.794,290.035,3.545,10.665
37,Speyeria aglaja,Cumberland,VC,7,1919,NA,26.764,276.452,3.316,10.663
6,Pyronia tithonus,Devon,UA,7,1919,male,17.721,139.548,1.011,7.661
7,Pyronia tithonus,Devon,UA,7,1919,female,18.873,141.716,1.786,6.213
15,Pyronia tithonus,Devon,UA,7,1919,male,17.784,125.722,1.483,7.751
16,Pyronia tithonus,Devon,UA,7,1919,female,18.488,143.581,1.618,6.402
19,Pyronia tithonus,Devon,UA,7,1919,male,18.087,135.336,1.011,7.143
20,Pyronia tithonus,Devon,UA,7,1919,male,17.79,133.776,1.112,7.083
21,Pyronia tithonus,Devon,UA,7,1919,female,19.318,148.061,1.888,6.506
22,Pyronia tithonus,Devon,UA,7,1919,female,20.347,168.034,2.055,5.868
28,Pyronia tithonus,Devon,UA,7,1919,female,20.192,180.234,1.819,6.386
29,Pyronia tithonus,Devon,UA,7,1919,female,18.844,144.257,1.854,5.968
6,Aglais io,Devon,UA,8,1919,NA,28.067,333.137,2.77,9.279
7,Aglais io,Devon,UA,9,1919,NA,26.864,295.519,2.582,8.833
8,Aglais io,Devon,UA,9,1919,NA,26.884,302.738,3.112,8.585
9,Aglais io,Isle of Wight,VC,4,1919,NA,27.981,320.53,2.208,9.241
10,Aglais io,Devon,UA,9,1919,NA,25.6,263.313,2.321,8.719
11,Aglais io,Devon,UA,9,1919,NA,25.033,251.91,2.398,8.61
12,Aglais io,Devon,UA,9,1919,NA,29.072,342.517,3.632,10.119
13,Aglais io,Devon,UA,9,1919,NA,29.224,338.743,2.992,8.72
4,Argynnis paphia,Devon,UA,8,1919,female,36.875,469.594,3.605,11.335
13,Argynnis paphia,Gloucestershire,UA,7,1919,male,32.564,391.105,2.729,12.505
14,Argynnis paphia,Gloucestershire,UA,7,1919,male,30.407,336.252,2.966,11.692
15,Argynnis paphia,Gloucestershire,UA,7,1919,female,33.524,400.683,3.336,10.917
43,Aglais urticae,Cheshire,VC,NA,1919,NA,22.491,190.549,2.721,6.746
44,Aglais urticae,Cheshire,VC,NA,1919,NA,25.265,258.929,3.416,8.019
13,Pararge aegeria,Devon,UA,8,1919,NA,21.436,170.057,1.401,8.054
14,Pararge aegeria,Devon,UA,8,1919,NA,21.344,175.051,1.704,8.24
15,Pararge aegeria,Devon,UA,7,1919,NA,21.411,173.117,1.566,7.051
16,Pararge aegeria,Devon,UA,8,1919,NA,22.748,195.696,1.799,7.331
17,Pararge aegeria,Devon,UA,7,1919,NA,21.38,176.403,1.471,8.287
18,Pararge aegeria,Devon,UA,8,1919,NA,21.266,176.586,1.506,6.886
19,Pararge aegeria,Devon,UA,9,1919,NA,22.487,205.347,2.012,7.326
41,Pararge aegeria,Surrey,VC,6,1919,NA,21.656,181.985,1.704,8.172
5,Lasiommata megera,Devon,UA,7,1919,male,22.372,202.014,1.868,7.494
6,Lasiommata megera,Devon,UA,7,1919,male,21.757,192.532,1.31,8.27
7,Lasiommata megera,Devon,UA,7,1919,male,21.774,180.754,1.434,7.958
8,Lasiommata megera,Devon,UA,8,1919,female,23.485,226.661,2.257,6.888
9,Lasiommata megera,Devon,UA,8,1919,female,22.487,206.574,1.819,6.985
10,Lasiommata megera,Devon,UA,8,1919,female,22.886,203.805,1.964,7.906
14,Lasiommata megera,Devon,UA,7,1919,male,21.728,184.152,1.68,7.544
60,Lasiommata megera,Cambridgeshire,VC,8,1919,male,22.022,192.244,1.733,7.741
18,Limenitis camilla,Hampshire,UA,6,1919,NA,26.193,250.419,2.135,9.468
21,Limenitis camilla,Gloucestershire,UA,6,1919,NA,26.26,255.282,2.32,8.679
22,Limenitis camilla,Berkshire,VC,7,1919,NA,26.925,274.99,2.244,8.494
49,Limenitis camilla,Hampshire,UA,7,1919,NA,28.524,306.518,2.283,9.653
32,Speyeria aglaja,Cumberland,VC,7,1920,NA,28.126,298.969,2.545,11.063
99,Melanargia galathea,West Sussex,VC,6,1920,male,23.301,211.95,1.963,10.199
2,Maniola jurtina,Oxfordshire,VC,9,1920,female,22.97,214.824,2.111,7.762
67,Maniola jurtina,Buckinghamshire,VC,7,1920,female,25.414,245.894,2.203,6.758
99,Maniola jurtina,Somerset,UA,8,1920,female,23.558,215.573,2.138,7.73
54,Aglais io,Oxfordshire,VC,8,1920,NA,26.983,309.056,3.331,7.48
79,Argynnis paphia,Hampshire,UA,7,1920,female,33.721,414.076,3.67,11.372
92,Argynnis paphia,Hampshire,UA,8,1920,female,32.938,383.386,3.673,9.927
84,Lasiommata megera,Bedfordshire,VC,5,1920,male,19.331,152.849,1.644,7.38
60,Limenitis camilla,Hampshire,UA,6,1920,NA,28.022,284.364,2.35,9.341
33,Polygonia c-album,Berkshire,VC,9,1921,NA,24.472,220.999,2.368,6.777
34,Polygonia c-album,Berkshire,VC,9,1921,NA,25.683,248.078,2.962,7.601
35,Polygonia c-album,Berkshire,VC,9,1921,NA,24.733,205.934,2.901,8.185
49,Coenonympha tullia,Cumberland,VC,7,1921,NA,18.029,138.519,1.24,6.26
50,Coenonympha tullia,Cumberland,VC,7,1921,NA,17.699,120.333,1.119,6.08
51,Coenonympha tullia,Cumberland,VC,7,1921,NA,18.166,120.984,1.122,6.383
55,Coenonympha tullia,Cumberland,VC,7,1921,NA,17.437,110.721,1.301,6.443
56,Coenonympha tullia,Cumberland,VC,7,1921,NA,18.491,127.25,1.874,5.567
12,Aglais urticae,Berkshire,VC,9,1921,NA,24.984,235.024,2.662,6.745
46,Aglais urticae,Glamorganshire,VC,9,1921,NA,26.035,259.627,3.054,8.286
47,Aglais urticae,Glamorganshire,VC,9,1921,NA,25.611,242.568,3.252,8.236
48,Aglais urticae,Glamorganshire,VC,9,1921,NA,25.455,247.585,3.406,7.811
49,Aglais urticae,Glamorganshire,VC,9,1921,NA,24.742,233.481,2.311,7.873
50,Aglais urticae,Glamorganshire,VC,9,1921,NA,19.748,143.353,2.765,6.839
51,Aglais urticae,Glamorganshire,VC,9,1921,NA,24.255,229.68,2.585,8.205
57,Aglais urticae,Fife,UA,8,1921,NA,23.5,206.058,3.221,8.418
93,Pararge aegeria,Hampshire,UA,6,1921,NA,22.472,199.04,1.654,7.342
54,Lasiommata megera,Berkshire,VC,9,1921,female,23.913,227.881,2.329,7.713
64,Lasiommata megera,Glamorganshire,VC,9,1921,male,20.871,165.918,1.286,7.81
25,Polygonia c-album,Gloucestershire,UA,9,1922,NA,25.195,221.992,2.534,7.45
37,Polygonia c-album,Oxfordshire,VC,7,1922,NA,26.375,264.144,2.841,7.395
38,Polygonia c-album,Oxfordshire,VC,10,1922,NA,22.921,185.804,2.717,6.717
23,Speyeria aglaja,East Sussex,VC,6,1922,NA,26.941,284.735,3.23,9.21
75,Coenonympha tullia,Argyll,VC,8,1922,NA,17.533,122.052,1.292,5.464
6,Melanargia galathea,Oxfordshire,VC,7,1922,male,25.474,257.977,2.086,9.949
7,Melanargia galathea,Oxfordshire,VC,7,1922,male,23.369,215.748,1.723,9.889
8,Melanargia galathea,Oxfordshire,VC,7,1922,male,24.716,243.689,2.116,9.315
9,Melanargia galathea,Oxfordshire,VC,7,1922,male,22.863,211.32,1.965,9.617
10,Melanargia galathea,Oxfordshire,VC,7,1922,male,23.652,215.018,2.36,8.052
11,Melanargia galathea,Oxfordshire,VC,7,1922,female,25.478,239.865,2.994,8.045
71,Pararge aegeria,Berkshire,VC,7,1922,NA,22.154,183.234,1.419,7.782
96,Pararge aegeria,Hampshire,UA,6,1922,NA,22.734,214.111,1.883,6.72
97,Pararge aegeria,Oxfordshire,VC,5,1922,NA,20.68,172.189,1.969,6.205
99,Limenitis camilla,Oxfordshire,VC,7,1922,NA,28.595,310.344,2.564,9.067
105,Limenitis camilla,Oxfordshire,VC,7,1922,NA,29.752,330.589,2.291,7.723
103,Pyronia tithonus,East Sussex,VC,8,1923,male,18.902,142.012,1.87,8.132
115,Pyronia tithonus,Middlesex,VC,7,1923,female,20.291,168.89,1.841,6.971
37,Aglais urticae,Cambridgeshire,VC,7,1923,NA,24.049,223.747,2.419,6.17
79,Aglais urticae,Cambridgeshire,VC,7,1923,NA,26.717,275.282,3.541,7.231
99,Pararge aegeria,Dorset,VC,6,1923,NA,21.268,177.198,1.476,7.083
100,Pararge aegeria,Dorset,VC,6,1923,NA,22.036,187.884,1.648,8.003
107,Lasiommata megera,Somerset,UA,5,1923,female,22.132,203.009,3.01,6.532
61,Limenitis camilla,Hampshire,UA,6,1923,NA,27.634,284.541,2.595,8.852
102,Limenitis camilla,Hampshire,UA,6,1923,NA,27.803,287.71,3.114,9.555
47,Polygonia c-album,Oxfordshire,VC,10,1924,NA,24.382,201.548,2.717,7.54
53,Argynnis paphia,Devon,UA,8,1924,male,32.995,391.441,2.92,10.678
48,Polygonia c-album,Oxfordshire,VC,9,1925,NA,24.838,217.437,2.778,6.716
71,Polygonia c-album,Berkshire,VC,7,1925,NA,21.174,161.251,3.591,7.182
61,Speyeria aglaja,Surrey,VC,7,1925,NA,29.853,334.954,3.545,11.664
64,Speyeria aglaja,Surrey,VC,7,1925,NA,27.833,282.145,2.945,8.436
65,Speyeria aglaja,Surrey,VC,7,1925,NA,26.52,270.002,2.66,9.377
74,Limenitis camilla,Hampshire,UA,7,1925,NA,26.77,264.695,2.351,9.314
100,Melanargia galathea,Middlesex,VC,7,1926,female,22.682,221.079,1.92,10.014
69,Aglais io,Somerset,UA,9,1926,NA,29.539,357.504,2.839,8.243
80,Aglais urticae,Somerset,UA,8,1926,NA,25.017,223.903,2.718,7.931
81,Aglais urticae,Somerset,UA,8,1926,NA,24.711,232.519,2.595,6.793
106,Aglais urticae,Isle of Wight,VC,4,1926,NA,25.091,236.436,2.499,9.316
80,Pararge aegeria,Northamptonshire,VC,9,1926,NA,20.475,163.682,1.53,7.738
81,Pararge aegeria,Northamptonshire,VC,9,1926,NA,22.81,204.152,2.439,6.695
72,Maniola jurtina,Somerset,UA,7,1927,male,23.183,210.021,1.793,8.183
68,Aglais io,Somerset,UA,8,1927,NA,29.791,376.694,3.511,10.23
81,Argynnis paphia,Hampshire,UA,7,1927,female,36.115,447.684,4.143,11.629
68,Lasiommata megera,Devon,UA,8,1927,male,20.812,168.406,1.78,6.648
63,Speyeria aglaja,Middlesex,VC,7,1928,NA,30.762,348.441,3.659,9.291
43,Pyronia tithonus,Glamorganshire,VC,8,1928,female,18.554,137.363,1.422,6.771
76,Coenonympha tullia,Mid Perthshire,VC,6,1928,NA,18.208,131.706,3.073,5.728
94,Pararge aegeria,Hampshire,UA,6,1928,NA,21.53,186.485,1.84,7.189
95,Pararge aegeria,Hampshire,UA,6,1928,NA,21.246,183.675,1.562,7.275
100,Limenitis camilla,East Sussex,VC,6,1928,NA,29.213,310.997,2.289,9.006
102,Pyronia tithonus,Devon,UA,8,1929,female,20.692,167.897,2.153,6.971
109,Pyronia tithonus,Devon,UA,8,1929,male,18.591,149.421,1.872,7.225
92,Maniola jurtina,Devon,UA,8,1929,female,25.3,248.596,2.637,7.472
93,Maniola jurtina,Devon,UA,8,1929,female,24.801,240.064,2.485,7.665
67,Aglais io,Devon,UA,8,1929,NA,28.344,336.686,2.595,7.48
54,Argynnis paphia,Devon,UA,8,1929,male,31.563,373.02,2.734,11.095
101,Limenitis camilla,Hampshire,UA,6,1930,NA,26.85,263.271,2.32,9.097
103,Limenitis camilla,Kent,UA,7,1930,NA,31.617,384.603,3.083,8.856
104,Limenitis camilla,Kent,UA,7,1930,NA,30.001,346.146,2.504,8.615
66,Polygonia c-album,Buckinghamshire,VC,8,1931,NA,21.346,173.907,2.223,8.264
88,Pyronia tithonus,Hampshire,UA,7,1931,male,18.838,148.626,1.218,8.018
89,Pyronia tithonus,Hampshire,UA,7,1931,female,20.675,172.976,2.012,6.997
94,Pyronia tithonus,Hampshire,UA,7,1931,female,20.559,173.835,1.93,7.677
80,Argynnis paphia,Hampshire,UA,8,1931,female,34.121,424.171,3.393,11.068
87,Aglais urticae,Norfolk,UA,8,1931,NA,25.505,231.301,2.231,8.707
86,Pararge aegeria,Oxfordshire,VC,9,1931,NA,20.935,164.672,1.477,7.297
71,Melanargia galathea,Devon,UA,6,1932,male,23.137,207.534,2.03,9.45
106,Lasiommata megera,Surrey,VC,8,1932,female,22.306,198.137,2.275,7.332
65,Polygonia c-album,Hampshire,UA,9,1934,NA,22.631,177.618,1.852,6.553
64,Melanargia galathea,Somerset,UA,7,1934,male,26.557,259.502,2.865,7.965
73,Maniola jurtina,Somerset,UA,7,1934,male,23.151,209.873,1.814,9.026
98,Maniola jurtina,Somerset,UA,7,1934,female,24.619,225.061,2.181,7.6
100,Maniola jurtina,Somerset,UA,7,1934,female,26.313,258.823,2.313,7.666
82,Argynnis paphia,Cambridgeshire,VC,7,1934,female,34.222,424.747,3.754,11.539
83,Argynnis paphia,Cambridgeshire,VC,8,1934,female,31.698,369.164,2.977,10.293
39,Polygonia c-album,Oxfordshire,VC,9,1935,NA,25.259,228.449,3.175,8.608
40,Polygonia c-album,Buckinghamshire,VC,9,1935,NA,23.575,211.657,2.626,7.725
41,Polygonia c-album,Buckinghamshire,VC,9,1935,NA,20.733,163.011,2.784,7.358
64,Polygonia c-album,Buckinghamshire,VC,9,1935,NA,19.523,137.941,2.308,6.809
67,Polygonia c-album,Cambridgeshire,VC,10,1935,NA,23.022,185.568,2.479,6.469
40,Speyeria aglaja,East Inverness-shire,VC,7,1935,NA,26.919,294.943,2.689,10.608
41,Speyeria aglaja,East Inverness-shire,VC,7,1935,NA,26.191,259.994,2.43,9.863
130,Pyronia tithonus,Somerset,UA,6,1935,female,6.007,20.351,2.069,6.035
66,Melanargia galathea,Oxfordshire,VC,NA,1935,female,25.716,239.051,3.023,9.408
16,Maniola jurtina,Oxfordshire,VC,7,1935,male,22.345,213.024,1.892,9.12
74,Aglais urticae,Oxfordshire,VC,NA,1935,NA,26.988,280.689,3.056,8.44
75,Aglais urticae,Oxfordshire,VC,NA,1935,NA,24.57,234.76,2.716,7.277
5,Speyeria aglaja,East Inverness-shire,VC,8,1936,NA,28.314,280.298,3.316,10.092
6,Speyeria aglaja,East Inverness-shire,VC,8,1936,NA,30.466,351.696,2.831,11.524
7,Speyeria aglaja,East Inverness-shire,VC,8,1936,NA,28.346,325.374,3.574,10.406
99,Pyronia tithonus,Cornwall,UA,8,1936,female,20.128,159.322,2.04,7.082
104,Pyronia tithonus,Cornwall,UA,8,1936,male,17.343,130.477,1.7,7.11
14,Maniola jurtina,Oxfordshire,VC,7,1936,female,24.229,219.217,2.062,8.322
15,Maniola jurtina,Oxfordshire,VC,7,1936,female,24.683,244.178,2.305,8.295
86,Argynnis paphia,Hampshire,UA,6,1936,female,33.373,379.421,3.226,10.709
87,Argynnis paphia,Hampshire,UA,6,1936,female,32.65,379.275,3.097,10.213
10,Speyeria aglaja,East Inverness-shire,VC,8,1937,NA,26.701,273.516,2.602,10.663
11,Speyeria aglaja,East Inverness-shire,VC,8,1937,NA,27.168,287.249,2.83,10.577
97,Melanargia galathea,Warwickshire,VC,7,1937,male,24.176,227.201,1.988,9.699
73,Limenitis camilla,Kent,UA,7,1937,NA,29.582,313.361,3.053,9.127
84,Aglais io,Devon,UA,8,1938,NA,28.821,343.255,2.869,8.335
71,Argynnis paphia,Devon,UA,8,1938,male,30.553,348.865,3.259,10.705
8,Speyeria aglaja,East Inverness-shire,VC,8,1939,NA,29.046,341.99,3.459,12.009
9,Speyeria aglaja,East Inverness-shire,VC,8,1939,NA,28.914,344.987,3.347,10.893
58,Speyeria aglaja,East Inverness-shire,VC,7,1939,NA,28.029,330.319,2.916,11.978
42,Polygonia c-album,Oxfordshire,VC,9,1940,NA,25.233,223.437,3.389,8.52
43,Polygonia c-album,Oxfordshire,VC,9,1940,NA,24.607,222.842,2.571,8.211
44,Polygonia c-album,Oxfordshire,VC,9,1940,NA,23.959,207.511,4.152,9.075
68,Polygonia c-album,Middlesex,VC,7,1940,NA,24.626,196.374,3.326,7.066
4,Speyeria aglaja,Argyll,VC,8,1940,NA,29.316,329.987,3.345,11.722
98,Melanargia galathea,East Gloucestershire,VC,7,1940,female,26.729,251.657,3.387,8.57
84,Argynnis paphia,Oxfordshire,VC,NA,1940,male,33.644,425.756,3.674,12.318
12,Speyeria aglaja,East Inverness-shire,VC,7,1941,NA,25.276,242.504,2.688,8.693
63,Polygonia c-album,Hampshire,UA,NA,1942,NA,24.352,206.328,2.907,7.127
84,Maniola jurtina,Cornwall,UA,7,1942,female,18.867,132.979,1.274,5.162
88,Aglais urticae,Middlesex,VC,9,1942,NA,23.612,211.005,2.839,7.162
82,Aglais urticae,Dumfriesshire,VC,8,1943,NA,26.191,254.911,3.008,7.691
90,Pararge aegeria,Dorset,VC,6,1943,NA,22.095,196.478,1.435,7.51
50,Speyeria aglaja,West Sussex,VC,5,1945,NA,26.998,279.505,2.516,9.634
91,Coenonympha tullia,Cumberland,VC,6,1945,NA,17.909,125.099,1.477,6.826
92,Coenonympha tullia,Cumberland,VC,6,1945,NA,18.797,137.092,2.462,6.402
93,Coenonympha tullia,Cumberland,VC,6,1945,NA,19.18,140.67,1.642,6.998
60,Melanargia galathea,Hampshire,UA,7,1945,female,26.861,279.781,2.662,7.421
94,Maniola jurtina,County Durham,VC,8,1945,female,24.728,245.651,2.137,7.363
95,Maniola jurtina,County Durham,VC,8,1945,female,23.962,231.495,2.267,7.838
62,Aglais io,Hampshire,UA,8,1945,NA,28.045,318.509,2.778,8.731
64,Aglais io,Hampshire,UA,8,1945,NA,30.944,396.131,2.933,10.171
64,Aglais urticae,Kent,UA,8,1945,NA,25.48,230.252,3.25,8.295
98,Pararge aegeria,Kent,UA,NA,1945,NA,19.696,159.956,1.967,5.884
67,Limenitis camilla,Hampshire,UA,7,1945,NA,29.249,305.449,2.657,8.517
57,Polygonia c-album,Hertfordshire,VC,9,1946,NA,22.418,191.06,2.251,5.416
59,Polygonia c-album,Middlesex,VC,NA,1946,NA,21.893,158.504,2.822,7.695
50,Pyronia tithonus,Berkshire,VC,8,1946,male,17.863,138.696,1.013,7.867
136,Pyronia tithonus,Somerset,UA,7,1946,male,19.143,149.48,1.388,7.853
85,Limenitis camilla,West Sussex,VC,7,1946,NA,27.876,286.534,2.503,9.707
94,Speyeria aglaja,Kent,UA,7,1947,NA,32.707,406.257,3.617,12.131
77,Coenonympha tullia,East Inverness-shire,VC,7,1947,NA,20.146,158.232,1.644,7.41
78,Coenonympha tullia,East Inverness-shire,VC,7,1947,NA,20.147,148.403,1.595,7.223
26,Melanargia galathea,Berkshire,VC,7,1947,male,22.837,209.427,1.877,9.405
27,Melanargia galathea,Berkshire,VC,7,1947,male,22.888,214.756,1.723,9.891
28,Melanargia galathea,Berkshire,VC,7,1947,male,23.575,223.742,2.056,10.101
88,Argynnis paphia,Kent,UA,7,1947,female,32.349,374.056,3.088,8.875
104,Lasiommata megera,Middlesex,VC,8,1947,female,24.183,239.346,3.007,7.809
105,Lasiommata megera,Kent,UA,8,1947,female,22.888,210.054,2.186,6.793
45,Polygonia c-album,Herefordshire,VC,8,1948,NA,26.627,286.375,3.022,8.944
58,Polygonia c-album,Kent,UA,7,1948,NA,20.522,158.455,2.28,5.043
110,Pyronia tithonus,Kent,UA,7,1948,male,19.448,147.911,2.04,6.912
113,Pyronia tithonus,Kent,UA,7,1948,male,19.046,144.94,1.502,7.735
72,Melanargia galathea,Kent,UA,7,1948,male,27.223,276.558,3.677,9.698
73,Melanargia galathea,Kent,UA,7,1948,female,26.762,266.864,3.203,8.71
45,Maniola jurtina,Glamorganshire,VC,8,1948,female,22.159,202.267,2.427,8.272
46,Maniola jurtina,Glamorganshire,VC,8,1948,female,21.543,183.865,1.868,7.033
47,Maniola jurtina,Glamorganshire,VC,8,1948,male,22.258,206.606,2.134,9.368
48,Maniola jurtina,Glamorganshire,VC,8,1948,male,21.984,214.65,2.186,9.022
33,Aglais io,Gwynedd,UA,8,1948,NA,25.904,285.177,2.989,10.013
34,Aglais io,Gwynedd,UA,8,1948,NA,27.41,321.246,3.704,9.79
71,Aglais io,Middlesex,VC,7,1948,NA,27.059,302.877,2.934,8.234
67,Lasiommata megera,Gwynedd,UA,4,1948,male,21.489,183.368,1.943,7.529
71,Lasiommata megera,Berkshire,VC,5,1948,female,22.699,208.884,2.496,6.894
73,Lasiommata megera,Berkshire,VC,5,1948,male,22.501,202.762,2.537,6.464
47,Limenitis camilla,Berkshire,VC,7,1948,NA,28.484,313.692,2.469,10.148
71,Limenitis camilla,Kent,UA,6,1948,NA,26.756,264.916,2.443,8.547
46,Polygonia c-album,Oxfordshire,VC,7,1949,NA,24.937,232.43,2.809,6.746
88,Coenonympha tullia,Ceredigion,UA,6,1949,NA,20.155,157.333,1.361,7.035
89,Coenonympha tullia,Ceredigion,UA,6,1949,NA,18.819,146.366,1.36,6.683
90,Coenonympha tullia,Ceredigion,UA,6,1949,NA,20.174,158.798,2.486,5.183
93,Aglais io,North Ebudes,VC,8,1949,NA,30.531,378.641,3.511,8.884
77,Limenitis camilla,Hampshire,UA,7,1949,NA,29.193,316.747,2.747,8.151
72,Coenonympha tullia,Mid Perthshire,VC,7,1950,NA,19.177,140.196,1.712,7.129
100,Coenonympha tullia,Shropshire,VC,6,1950,NA,18.643,140.658,1.43,7.199
101,Coenonympha tullia,Shropshire,VC,6,1950,NA,18.525,128.549,1.313,6.849
91,Maniola jurtina,Somerset,UA,8,1950,male,22.423,200.769,1.966,8.658
61,Aglais io,Hampshire,UA,7,1950,NA,31.696,405.932,4.945,9.01
86,Limenitis camilla,Kent,UA,7,1950,NA,31.145,358.251,2.503,8.639
38,Speyeria aglaja,Dorset,VC,7,1951,NA,29.235,331.624,3.316,12.266
39,Speyeria aglaja,Dorset,VC,7,1951,NA,26.849,269.744,2.773,11.778
96,Speyeria aglaja,Dumfriesshire,VC,7,1951,NA,30.878,365.107,3.616,13.564
95,Coenonympha tullia,Mid Perthshire,VC,8,1951,NA,17.576,129.744,1.267,6.402
61,Melanargia galathea,Dorset,VC,NA,1951,female,23.665,206.629,1.85,8.503
76,Maniola jurtina,Dorset,VC,7,1951,male,23.861,228.943,2.03,9.414
88,Lasiommata megera,Dumfriesshire,VC,6,1951,male,20.923,166.434,1.666,8.63
95,Speyeria aglaja,Buckinghamshire,VC,7,1952,NA,29.286,323.959,2.929,9.919
111,Pyronia tithonus,Kent,UA,7,1952,male,16.816,112.893,1.53,7.369
97,Coenonympha tullia,Mid Perthshire,VC,8,1952,NA,18.275,134.335,2.674,5.864
99,Coenonympha tullia,Mid Perthshire,VC,8,1952,NA,19.233,140.786,2.838,6.05
103,Coenonympha tullia,Mid Perthshire,VC,8,1952,NA,18.772,134.833,1.502,5.862
74,Melanargia galathea,Gloucestershire,UA,6,1952,male,25.663,241.585,2.023,10.106
75,Maniola jurtina,Somerset,UA,7,1952,male,23.194,223.993,1.989,9.176
89,Argynnis paphia,Berkshire,VC,7,1952,female,34.354,415.149,3.256,9.818
77,Speyeria aglaja,Cambridgeshire,VC,7,1953,NA,27.924,295.672,3.173,9.78
98,Pyronia tithonus,Hampshire,UA,7,1953,male,19.002,151.866,2.043,8.102
106,Pyronia tithonus,Hampshire,UA,7,1953,male,19.17,159.771,1.757,8.102
82,Maniola jurtina,Mid Perthshire,VC,6,1953,male,23.531,219.6,1.878,8.636
57,Argynnis paphia,North-east Yorkshire,VC,6,1953,female,30.02,320.628,2.893,8.759
89,Pararge aegeria,Dorset,VC,6,1953,NA,23.001,212.397,2.334,6.996
137,Pyronia tithonus,Shropshire,VC,7,1954,female,21.603,171.101,1.87,6.459
88,Pararge aegeria,Dorset,VC,8,1954,NA,23.285,210.167,2.375,7.339
56,Argynnis paphia,Hampshire,UA,8,1955,female,33.876,413.559,3.142,10.093
75,Limenitis camilla,Oxfordshire,VC,4,1955,NA,27.856,296.103,1.986,8.703
94,Coenonympha tullia,Mid Perthshire,VC,8,1956,NA,18.019,137.816,1.457,6.966
98,Coenonympha tullia,Mid Perthshire,VC,8,1956,NA,19.679,152.162,2.134,5.676
104,Coenonympha tullia,Mid Perthshire,VC,8,1956,NA,19.276,139.334,2.49,5.558
105,Coenonympha tullia,Mid Perthshire,VC,8,1956,NA,18.12,120.345,2.465,6.522
87,Maniola jurtina,Powys,UA,9,1956,female,23.908,228.277,2.397,6.607
91,Polygonia c-album,Surrey,VC,NA,1957,NA,21.976,185.471,2.244,7.724
90,Argynnis paphia,Wiltshire,UA,5,1957,female,34.371,431.849,3.198,10.345
65,Aglais urticae,Oxfordshire,VC,9,1957,NA,24.614,225.985,3.494,6.791
87,Pararge aegeria,Oxfordshire,VC,9,1957,NA,22.838,212.081,2.246,6.251
64,Maniola jurtina,Surrey,VC,8,1958,female,23.638,213.918,2.313,7.471
59,Argynnis paphia,Hampshire,UA,7,1959,female,29.801,299.918,2.864,9.426
88,Polygonia c-album,Oxfordshire,VC,5,1961,NA,22.552,182.068,2.622,7.011
68,Aglais urticae,Hampshire,UA,6,1961,NA,24.251,228.531,2.486,7.349
67,Aglais urticae,Hampshire,UA,9,1962,NA,26.674,264.8,3.228,7.399
103,Aglais urticae,Shropshire,VC,NA,1962,NA,25.893,258.292,3.251,6.839
56,Polygonia c-album,Hampshire,UA,10,1963,NA,22.57,190.687,2.621,6.952
54,Speyeria aglaja,Lancashire,UA,7,1963,NA,27.415,286.466,3.831,10.412
79,Melanargia galathea,Hampshire,UA,7,1963,female,25.893,257.665,3.406,7.51
80,Maniola jurtina,Hampshire,UA,7,1963,male,23.146,212.619,2.246,7.794
78,Aglais io,West Sussex,VC,8,1963,NA,29.821,347.331,2.778,8.395
62,Aglais urticae,Hampshire,UA,9,1963,NA,25.076,233.679,2.522,7.421
76,Aglais urticae,Hampshire,UA,9,1963,NA,26.197,258.64,2.886,8.351
102,Pararge aegeria,Surrey,VC,5,1963,NA,22.227,197.871,1.84,6.615
107,Pararge aegeria,Hampshire,UA,5,1963,NA,20.393,164.744,1.635,7.707
87,Lasiommata megera,East Sussex,VC,6,1963,female,22.378,199.666,2.879,6.359
80,Limenitis camilla,West Sussex,VC,7,1963,NA,28.771,295.627,3.053,7.174
51,Polygonia c-album,Hampshire,UA,9,1964,NA,22.638,202.134,2.764,7.466
56,Speyeria aglaja,Surrey,VC,7,1964,NA,28.409,314.171,3.574,11.55
101,Pyronia tithonus,Hampshire,UA,7,1964,female,20.421,166.547,2.096,6.629
107,Pyronia tithonus,Hampshire,UA,7,1964,female,20.034,162.819,2.126,5.753
86,Aglais io,Surrey,VC,8,1964,NA,27.023,292.809,2.812,8.7
